StartDateTime;Temperature;WindSpeed;WindDirection;SunHour;Condition;UltravioletIndex;MeanSeaLevelPressure;DewPoint;Humidity;PrecipitationProbability;IsHistoricalEstimated;
29-10-2018 10:00:00;5;7;86;0;4;0;1020;2;0;10;False;
29-10-2018 11:00:00;6;8;86;0;4;0;1020;2;0;7;False;
29-10-2018 12:00:00;6;8;90;0;4;0;1019;1;0;0;False;
29-10-2018 13:00:00;6;8;87;0;4;0;1019;1;0;0;False;
29-10-2018 14:00:00;6;8;85;0;4;0;1018;1;0;0;False;
29-10-2018 15:00:00;6;7;83;0;4;0;1018;1;0;10;False;
29-10-2018 16:00:00;6;8;82;0;4;0;1017;1;0;16;False;
29-10-2018 17:00:00;6;8;83;0;12;0;1016;1;0;47;False;
29-10-2018 18:00:00;5;8;82;0;12;0;1015;1;0;59;False;
29-10-2018 19:00:00;5;8;77;0;12;0;1015;2;0;67;False;
29-10-2018 20:00:00;5;8;74;0;12;0;1014;2;0;71;False;
29-10-2018 21:00:00;4;8;69;0;12;0;1012;2;0;74;False;
29-10-2018 22:00:00;5;8;68;0;12;0;1011;3;0;78;False;
29-10-2018 23:00:00;5;8;67;0;12;0;1011;3;0;78;False;
30-10-2018 00:00:00;5;8;66;0;12;0;1009;4;0;75;False;
30-10-2018 01:00:00;5;8;68;0;12;0;1008;4;0;71;False;
30-10-2018 02:00:00;6;8;65;0;12;0;1006;4;0;65;False;
30-10-2018 03:00:00;6;8;62;0;12;0;1005;5;0;58;False;
30-10-2018 04:00:00;6;8;64;0;12;0;1003;5;0;68;False;
30-10-2018 05:00:00;6;8;61;0;12;0;1002;6;0;75;False;
30-10-2018 06:00:00;7;8;63;0;13;0;1000;6;0;84;False;
30-10-2018 07:00:00;7;9;59;0;13;0;999;7;0;83;False;
30-10-2018 08:00:00;8;9;60;0;13;0;998;8;0;79;False;
30-10-2018 09:00:00;9;9;64;0;13;0;996;9;0;87;False;
30-10-2018 10:00:00;10;9;73;0;12;0;995;10;0;81;False;
30-10-2018 11:00:00;11;9;79;0;12;0;994;11;0;66;False;
30-10-2018 12:00:00;8;7;75;0;4;0;992;8;0;24;False;
30-10-2018 13:00:00;10;7;93;0;4;0;991;9;0;19;False;
30-10-2018 14:00:00;12;6;113;0;4;0;990;11;0;19;False;
30-10-2018 15:00:00;14;7;130;0;3;0;990;12;0;15;False;
30-10-2018 16:00:00;13;7;146;0;3;0;990;12;0;3;False;
30-10-2018 17:00:00;12;7;158;0;4;0;991;11;0;6;False;
30-10-2018 18:00:00;11;6;164;0;4;0;992;10;0;9;False;
30-10-2018 19:00:00;11;5;163;0;3;0;993;9;0;7;False;
30-10-2018 20:00:00;10;5;157;0;3;0;994;8;0;6;False;
30-10-2018 21:00:00;9;4;152;0;3;0;994;7;0;17;False;
30-10-2018 22:00:00;8;4;155;0;4;0;995;6;0;24;False;
30-10-2018 23:00:00;8;4;160;0;12;0;995;5;0;45;False;
31-10-2018 00:00:00;7;3;174;0;13;0;994;6;0;92;False;
31-10-2018 01:00:00;7;3;172;0;13;0;995;5;0;84;False;
31-10-2018 02:00:00;6;3;172;0;12;0;995;4;0;51;False;
31-10-2018 03:00:00;6;3;171;0;3;0;996;4;0;24;False;
31-10-2018 04:00:00;5;3;171;0;3;0;996;3;0;13;False;
31-10-2018 05:00:00;4;3;171;0;12;0;997;3;0;32;False;
31-10-2018 06:00:00;5;4;170;0;12;0;998;3;0;40;False;
31-10-2018 07:00:00;6;4;182;0;12;0;999;4;0;46;False;
31-10-2018 08:00:00;7;5;203;0;12;0;1000;7;0;56;False;
31-10-2018 09:00:00;9;8;221;0;12;0;1001;7;0;51;False;
31-10-2018 10:00:00;10;9;229;0;12;0;1004;8;0;34;False;
31-10-2018 11:00:00;10;9;241;0,5;2;1;1006;7;0;24;False;
31-10-2018 12:00:00;10;9;246;0,5;2;1;1008;6;0;4;False;
31-10-2018 13:00:00;10;9;247;0,5;2;0;1010;6;0;2;False;
31-10-2018 14:00:00;10;7;244;0,5;2;0;1012;6;0;0;False;
31-10-2018 15:00:00;9;4;237;0,5;2;0;1013;5;0;0;False;
31-10-2018 16:00:00;8;4;221;0;2;0;1014;5;0;2;False;
31-10-2018 17:00:00;7;3;202;0;2;0;1015;5;0;5;False;
31-10-2018 18:00:00;6;3;191;0;2;0;1016;5;0;6;False;
31-10-2018 19:00:00;6;3;183;0;2;0;1017;5;0;7;False;
31-10-2018 20:00:00;6;3;179;0;2;0;1017;5;0;7;False;
31-10-2018 21:00:00;6;3;170;0;2;0;1018;5;0;7;False;
31-10-2018 22:00:00;6;3;169;0;3;0;1018;5;0;8;False;
31-10-2018 23:00:00;6;3;156;0;2;0;1018;5;0;8;False;
01-11-2018 00:00:00;6;3;144;0;2;0;1018;5;0;0;False;
01-11-2018 01:00:00;7;3;142;0;3;0;1018;5;0;0;False;
01-11-2018 02:00:00;7;4;135;0;3;0;1018;6;0;0;False;
01-11-2018 03:00:00;8;4;132;0;4;0;1017;6;0;0;False;
01-11-2018 04:00:00;8;4;132;0;4;0;1017;6;0;4;False;
01-11-2018 05:00:00;9;5;133;0;4;0;1017;6;0;7;False;
01-11-2018 06:00:00;9;5;134;0;4;0;1016;7;0;6;False;
01-11-2018 07:00:00;9;5;133;0;4;0;1016;7;0;20;False;
01-11-2018 08:00:00;9;5;134;0;4;0;1016;7;0;24;False;
01-11-2018 09:00:00;10;5;131;0;4;0;1015;8;0;22;False;
01-11-2018 10:00:00;11;6;133;0;3;0;1015;8;0;16;False;
01-11-2018 11:00:00;11;6;126;0;3;1;1015;8;0;4;False;
01-11-2018 12:00:00;11;6;127;0,5;2;1;1015;8;0;0;False;
01-11-2018 13:00:00;11;6;123;0,5;2;0;1015;8;0;4;False;
01-11-2018 14:00:00;11;5;119;0,5;2;0;1014;8;0;0;False;
01-11-2018 15:00:00;10;5;114;0,5;2;0;1014;8;0;0;False;
01-11-2018 16:00:00;10;5;111;0;2;0;1013;8;0;3;False;
01-11-2018 17:00:00;10;5;112;0;2;0;1012;9;0;5;False;
01-11-2018 18:00:00;10;5;111;0;3;0;1012;9;0;7;False;
01-11-2018 19:00:00;10;4;114;0;3;0;1011;9;0;14;False;
01-11-2018 20:00:00;10;4;120;0;4;0;1011;9;0;16;False;
01-11-2018 21:00:00;10;3;111;0;4;0;1010;9;0;21;False;
01-11-2018 22:00:00;10;3;117;0;4;0;1009;9;0;24;False;
01-11-2018 23:00:00;10;3;120;0;4;0;1009;9;0;24;False;
02-11-2018 00:00:00;9;3;136;0;12;0;1008;9;0;61;False;
02-11-2018 01:00:00;9;3;157;0;12;0;1008;9;0;35;False;
02-11-2018 02:00:00;9;3;172;0;4;0;1007;9;0;22;False;
02-11-2018 03:00:00;9;4;177;0;12;0;1007;9;0;51;False;
02-11-2018 04:00:00;9;4;178;0;12;0;1007;9;0;47;False;
02-11-2018 05:00:00;9;4;181;0;12;0;1007;9;0;51;False;
02-11-2018 06:00:00;9;4;181;0;12;0;1008;9;0;57;False;
02-11-2018 07:00:00;9;4;184;0;12;0;1008;9;0;58;False;
02-11-2018 08:00:00;9;5;178;0;12;0;1008;9;0;48;False;
02-11-2018 09:00:00;10;5;179;0;12;0;1009;9;0;49;False;
02-11-2018 10:00:00;10;5;193;0;12;0;1009;9;0;34;False;
02-11-2018 11:00:00;11;5;201;0;4;0;1009;10;0;21;False;
02-11-2018 12:00:00;11;5;216;0;4;0;1011;10;0;5;False;
02-11-2018 13:00:00;11;6;231;0;4;0;1011;9;0;2;False;
02-11-2018 14:00:00;10;6;236;0;4;0;1012;8;0;10;False;
02-11-2018 15:00:00;10;7;239;0;4;0;1013;8;0;11;False;
02-11-2018 16:00:00;10;7;244;0;4;0;1014;8;0;24;False;
02-11-2018 17:00:00;10;7;250;0;12;0;1015;8;0;38;False;
02-11-2018 18:00:00;9;7;254;0;12;0;1016;8;0;47;False;
02-11-2018 19:00:00;9;7;259;0;4;0;1017;7;0;20;False;
02-11-2018 20:00:00;9;7;260;0;4;0;1018;7;0;5;False;
02-11-2018 21:00:00;9;6;265;0;3;0;1019;6;0;5;False;
02-11-2018 22:00:00;9;6;264;0;2;0;1020;6;0;5;False;
02-11-2018 23:00:00;8;5;262;0;2;0;1021;5;0;5;False;
03-11-2018 00:00:00;7;4;263;0;1;0;1022;5;0;0;False;
03-11-2018 01:00:00;7;4;257;0;1;0;1022;5;0;0;False;
03-11-2018 02:00:00;7;5;252;0;2;0;1023;5;0;0;False;
03-11-2018 03:00:00;7;4;247;0;2;0;1023;6;0;3;False;
03-11-2018 04:00:00;7;4;240;0;2;0;1023;5;0;5;False;
03-11-2018 05:00:00;7;4;231;0;2;0;1024;5;0;7;False;
03-11-2018 06:00:00;6;3;219;0;2;0;1024;5;0;8;False;
03-11-2018 07:00:00;6;3;213;0;2;0;1024;5;0;8;False;
03-11-2018 08:00:00;7;4;209;0,5;2;0;1025;5;0;7;False;
03-11-2018 09:00:00;8;4;209;1;1;0;1025;6;0;5;False;
03-11-2018 10:00:00;9;4;213;1;1;1;1025;6;0;4;False;
03-11-2018 11:00:00;10;5;216;1;1;1;1025;6;0;3;False;
03-11-2018 12:00:00;10;4;214;1;1;1;1025;6;0;0;False;
03-11-2018 13:00:00;10;5;212;1;1;0;1025;6;0;0;False;
03-11-2018 14:00:00;10;4;204;0,5;2;0;1024;6;0;0;False;
03-11-2018 15:00:00;10;4;196;0,5;2;0;1024;6;0;0;False;
03-11-2018 16:00:00;9;4;190;0;2;0;1024;6;0;3;False;
03-11-2018 17:00:00;8;4;190;0;2;0;1024;6;0;5;False;
03-11-2018 18:00:00;8;4;192;0;2;0;1024;6;0;6;False;
03-11-2018 19:00:00;8;4;189;0;2;0;1024;6;0;7;False;
03-11-2018 20:00:00;8;4;187;0;2;0;1024;6;0;7;False;
03-11-2018 21:00:00;7;4;184;0;2;0;1024;5;0;6;False;
03-11-2018 22:00:00;7;4;183;0;2;0;1024;5;0;6;False;
03-11-2018 23:00:00;7;4;180;0;2;0;1024;4;0;6;False;
04-11-2018 00:00:00;6;3;178;0;2;0;1023;4;0;0;False;
04-11-2018 01:00:00;6;4;178;0;2;0;1023;4;0;0;False;
04-11-2018 02:00:00;6;4;174;0;1;0;1022;4;0;0;False;
04-11-2018 03:00:00;6;4;170;0;1;0;1022;4;0;0;False;
04-11-2018 04:00:00;5;4;168;0;1;0;1022;3;0;3;False;
04-11-2018 05:00:00;5;4;167;0;1;0;1021;3;0;4;False;
04-11-2018 06:00:00;5;4;165;0;1;0;1021;3;0;6;False;
04-11-2018 07:00:00;5;4;160;0;1;0;1021;3;0;6;False;
04-11-2018 08:00:00;6;4;157;1;1;0;1021;4;0;6;False;
04-11-2018 09:00:00;7;4;153;1;1;0;1021;5;0;6;False;
04-11-2018 10:00:00;9;5;156;0,5;2;1;1021;6;0;5;False;
04-11-2018 11:00:00;10;5;154;0,5;2;1;1020;6;0;4;False;
04-11-2018 12:00:00;10;6;154;0,5;2;1;1020;7;0;0;False;
04-11-2018 13:00:00;10;6;151;0,5;2;0;1019;7;0;0;False;
04-11-2018 14:00:00;10;5;149;0;3;0;1019;7;0;0;False;
04-11-2018 15:00:00;9;4;148;0;4;0;1019;7;0;5;False;
04-11-2018 16:00:00;9;4;148;0;4;0;1019;8;0;8;False;
04-11-2018 17:00:00;9;4;152;0;4;0;1019;8;0;7;False;
04-11-2018 18:00:00;9;4;154;0;4;0;1018;8;0;7;False;
04-11-2018 19:00:00;9;4;150;0;4;0;1018;8;0;7;False;
04-11-2018 20:00:00;9;4;149;0;4;0;1018;8;0;8;False;
04-11-2018 21:00:00;9;3;139;0;4;0;1018;8;0;8;False;
04-11-2018 22:00:00;9;3;140;0;4;0;1018;8;0;11;False;
04-11-2018 23:00:00;9;2;136;0;3;0;1018;8;0;8;False;
05-11-2018 00:00:00;9;2;132;0;4;0;1018;8;0;0;False;
05-11-2018 01:00:00;9;2;132;0;4;0;1018;8;0;1;False;
05-11-2018 02:00:00;9;2;128;0;4;0;1017;8;0;6;False;
05-11-2018 03:00:00;9;2;121;0;4;0;1017;8;0;13;False;
05-11-2018 04:00:00;9;2;118;0;4;0;1017;8;0;16;False;
05-11-2018 05:00:00;9;2;119;0;4;0;1017;8;0;16;False;
05-11-2018 06:00:00;9;2;121;0;4;0;1017;8;0;19;False;
05-11-2018 07:00:00;9;2;116;0;4;0;1017;8;0;19;False;
05-11-2018 08:00:00;9;2;123;0;4;0;1017;9;0;22;False;
05-11-2018 09:00:00;10;3;122;0;4;0;1017;9;0;8;False;
05-11-2018 10:00:00;10;4;125;0;4;0;1017;9;0;8;False;
05-11-2018 11:00:00;10;4;120;0;4;0;1016;9;0;14;False;
05-11-2018 12:00:00;10;4;117;0;4;0;1015;10;0;3;False;
05-11-2018 13:00:00;10;4;114;0;4;0;1015;10;0;3;False;
05-11-2018 14:00:00;10;4;111;0;4;0;1015;9;0;3;False;
05-11-2018 15:00:00;10;3;109;0;4;0;1015;10;0;4;False;
05-11-2018 16:00:00;10;4;110;0;4;0;1015;10;0;6;False;
05-11-2018 17:00:00;10;3;107;0;4;0;1014;10;0;7;False;
05-11-2018 18:00:00;10;3;105;0;4;0;1014;10;0;8;False;
05-11-2018 19:00:00;10;3;103;0;4;0;1014;10;0;9;False;
05-11-2018 20:00:00;10;3;102;0;4;0;1014;10;0;9;False;
05-11-2018 21:00:00;10;3;99;0;4;0;1013;10;0;16;False;
05-11-2018 22:00:00;10;4;100;0;4;0;1013;10;0;9;False;
05-11-2018 23:00:00;10;4;100;0;4;0;1012;10;0;15;False;
06-11-2018 00:00:00;10;4;96;0;4;0;1012;10;0;1;False;
06-11-2018 01:00:00;10;4;96;0;4;0;1011;10;0;1;False;
06-11-2018 02:00:00;10;4;97;0;4;0;1011;10;0;2;False;
06-11-2018 03:00:00;10;4;96;0;4;0;1010;10;0;3;False;
06-11-2018 04:00:00;10;4;100;0;4;0;1009;10;0;9;False;
06-11-2018 05:00:00;10;4;104;0;4;0;1009;10;0;11;False;
06-11-2018 06:00:00;10;4;109;0;4;0;1009;10;0;9;False;
06-11-2018 07:00:00;10;3;111;0;4;0;1009;10;0;9;False;
06-11-2018 08:00:00;10;4;122;0;4;0;1009;10;0;15;False;
06-11-2018 09:00:00;10;3;132;0;4;0;1009;10;0;8;False;
06-11-2018 10:00:00;11;4;146;0;4;0;1009;10;0;8;False;
06-11-2018 11:00:00;11;4;149;0;4;0;1009;10;0;7;False;
06-11-2018 12:00:00;11;3;170;0;4;0;1009;10;0;1;False;
06-11-2018 13:00:00;10;3;177;0;4;0;1009;10;0;1;False;
06-11-2018 14:00:00;11;2;174;0;4;0;1009;10;0;1;False;
06-11-2018 15:00:00;11;2;166;0;4;0;1010;10;0;0;False;
06-11-2018 16:00:00;10;2;160;0;4;0;1010;10;0;5;False;
06-11-2018 17:00:00;10;1;156;0;4;0;1011;10;0;8;False;
06-11-2018 18:00:00;10;1;152;0;4;0;1011;9;0;10;False;
06-11-2018 19:00:00;10;2;138;0;4;0;1011;9;0;9;False;
06-11-2018 20:00:00;9;2;135;0;4;0;1012;9;0;9;False;
06-11-2018 21:00:00;9;2;120;0;4;0;1012;9;0;9;False;
06-11-2018 22:00:00;9;2;112;0;3;0;1012;9;0;9;False;
06-11-2018 23:00:00;9;2;95;0;3;0;1012;8;0;9;False;
07-11-2018 00:00:00;9;3;86;0;3;0;1012;8;0;4;False;
07-11-2018 01:00:00;9;3;91;0;3;0;1012;8;0;0;False;
07-11-2018 02:00:00;9;4;95;0;3;0;1012;8;0;1;False;
07-11-2018 03:00:00;9;4;94;0;3;0;1011;9;0;0;False;
07-11-2018 04:00:00;9;4;96;0;3;0;1011;9;0;4;False;
07-11-2018 05:00:00;10;4;97;0;3;0;1011;9;0;7;False;
07-11-2018 06:00:00;9;4;98;0;3;0;1011;9;0;9;False;
07-11-2018 07:00:00;9;4;96;0;3;0;1011;9;0;9;False;
07-11-2018 08:00:00;9;4;99;0;3;0;1010;9;0;17;False;
07-11-2018 09:00:00;10;4;103;0;4;0;1010;9;0;10;False;
07-11-2018 10:00:00;10;5;107;0;4;0;1010;9;0;8;False;
07-11-2018 11:00:00;10;5;108;0;4;0;1010;9;0;8;False;
07-11-2018 12:00:00;10;5;113;0;4;0;1010;10;0;0;False;
07-11-2018 13:00:00;10;5;114;0;4;0;1009;10;0;0;False;
07-11-2018 14:00:00;10;4;117;0;4;0;1010;10;0;1;False;
07-11-2018 15:00:00;10;4;119;0;4;0;1010;10;0;1;False;
07-11-2018 16:00:00;10;3;125;0;4;0;1010;10;0;5;False;
07-11-2018 17:00:00;10;3;131;0;4;0;1011;10;0;7;False;
07-11-2018 18:00:00;10;3;133;0;4;0;1011;10;0;9;False;
07-11-2018 19:00:00;10;2;141;0;3;0;1012;10;0;9;False;
07-11-2018 20:00:00;10;2;145;0;3;0;1012;9;0;9;False;
07-11-2018 21:00:00;9;2;141;0;3;0;1012;9;0;9;False;
07-11-2018 22:00:00;9;2;140;0;3;0;1013;9;0;9;False;
07-11-2018 23:00:00;9;2;131;0;2;0;1013;8;0;9;False;
08-11-2018 00:00:00;8;2;129;0;4;0;1013;8;0;0;False;
08-11-2018 01:00:00;8;2;135;0;4;0;1013;8;0;0;False;
08-11-2018 02:00:00;7;2;136;0;4;0;1014;7;0;0;False;
08-11-2018 03:00:00;6;2;135;0;3;0;1014;6;0;0;False;
08-11-2018 04:00:00;6;2;142;0;3;0;1014;6;0;10;False;
08-11-2018 05:00:00;7;2;145;0;3;0;1015;7;0;20;False;
08-11-2018 06:00:00;7;2;144;0;3;0;1015;7;0;24;False;
08-11-2018 07:00:00;8;2;150;0;12;0;1016;7;0;30;False;
08-11-2018 08:00:00;8;2;155;0;4;0;1016;8;0;19;False;
08-11-2018 09:00:00;9;2;166;0;4;0;1017;8;0;20;False;
08-11-2018 10:00:00;10;3;179;0;4;0;1017;9;0;19;False;
08-11-2018 11:00:00;11;3;179;0;4;0;1017;9;0;19;False;
08-11-2018 12:00:00;11;3;195;0;3;0;1018;10;0;1;False;
08-11-2018 13:00:00;11;3;200;0;3;0;1018;10;0;1;False;
08-11-2018 14:00:00;11;3;196;0;3;0;1018;10;0;3;False;
08-11-2018 15:00:00;11;3;190;0;3;0;1019;10;0;9;False;
08-11-2018 16:00:00;10;2;190;0;2;0;1019;10;0;11;False;
08-11-2018 17:00:00;10;2;192;0;2;0;1019;9;0;13;False;
08-11-2018 18:00:00;9;2;188;0;2;0;1020;9;0;15;False;
08-11-2018 19:00:00;9;2;195;0;2;0;1020;9;0;15;False;
08-11-2018 20:00:00;8;2;201;0;2;0;1020;8;0;16;False;
08-11-2018 21:00:00;8;1;205;0;1;0;1020;8;0;15;False;
08-11-2018 22:00:00;7;1;200;0;2;0;1020;7;0;9;False;
08-11-2018 23:00:00;7;1;203;0;3;0;1021;7;0;9;False;
09-11-2018 00:00:00;6;1;205;0;6;0;1021;6;0;2;False;
09-11-2018 01:00:00;6;1;202;0;6;0;1021;6;0;5;False;
09-11-2018 02:00:00;7;1;165;0;4;0;1021;7;0;5;False;
09-11-2018 03:00:00;7;1;98;0;4;0;1020;7;0;13;False;
09-11-2018 04:00:00;7;1;100;0;4;0;1020;7;0;15;False;
09-11-2018 05:00:00;7;1;100;0;4;0;1020;7;0;15;False;
09-11-2018 06:00:00;7;2;103;0;4;0;1020;7;0;17;False;
09-11-2018 07:00:00;7;1;98;0;3;0;1020;7;0;10;False;
09-11-2018 08:00:00;7;1;103;0;3;0;1019;7;0;14;False;
09-11-2018 09:00:00;8;2;104;0;4;0;1019;8;0;24;False;
09-11-2018 10:00:00;9;2;118;0;12;0;1019;8;0;31;False;
09-11-2018 11:00:00;9;3;119;0;4;0;1018;9;0;24;False;
09-11-2018 12:00:00;9;3;115;0;4;0;1018;9;0;1;False;
09-11-2018 13:00:00;9;3;113;0;4;0;1017;9;0;4;False;
09-11-2018 14:00:00;9;3;114;0;4;0;1016;9;0;4;False;
09-11-2018 15:00:00;9;3;113;0;4;0;1016;9;0;8;False;
09-11-2018 16:00:00;9;3;115;0;12;0;1015;8;0;65;False;
09-11-2018 17:00:00;9;3;118;0;13;0;1015;9;0;72;False;
09-11-2018 18:00:00;9;4;123;0;12;0;1014;8;0;62;False;
09-11-2018 19:00:00;9;4;125;0;12;0;1014;9;0;51;False;
09-11-2018 20:00:00;9;4;132;0;12;0;1013;9;0;30;False;
09-11-2018 21:00:00;9;4;134;0;4;0;1013;9;0;8;False;
09-11-2018 22:00:00;9;4;134;0;4;0;1012;9;0;9;False;
09-11-2018 23:00:00;9;4;133;0;4;0;1012;9;0;9;False;
10-11-2018 00:00:00;9;4;131;0;4;0;1011;9;0;0;False;
10-11-2018 01:00:00;9;5;135;0;4;0;1010;9;0;2;False;
10-11-2018 02:00:00;9;5;135;0;4;0;1009;9;0;7;False;
10-11-2018 03:00:00;10;5;132;0;4;0;1009;9;0;7;False;
10-11-2018 04:00:00;10;5;130;0;4;0;1008;9;0;6;False;
10-11-2018 05:00:00;10;5;128;0;4;0;1008;9;0;7;False;
10-11-2018 06:00:00;9;6;127;0;4;0;1007;9;0;9;False;
10-11-2018 07:00:00;9;6;125;0;4;0;1007;9;0;9;False;
10-11-2018 08:00:00;9;7;126;0;4;0;1007;9;0;15;False;
10-11-2018 09:00:00;10;7;126;0;12;0;1006;9;0;31;False;
10-11-2018 10:00:00;10;8;131;0;12;0;1006;9;0;31;False;
10-11-2018 11:00:00;10;8;130;0;12;0;1005;9;0;45;False;
10-11-2018 12:00:00;10;9;137;0;12;0;1005;9;0;61;False;
10-11-2018 13:00:00;10;9;143;0;12;0;1004;9;0;54;False;
10-11-2018 14:00:00;10;8;149;0;12;0;1005;9;0;56;False;
10-11-2018 15:00:00;11;6;148;0;4;0;1004;9;0;22;False;
10-11-2018 16:00:00;11;6;148;0;4;0;1004;10;0;24;False;
10-11-2018 17:00:00;11;6;149;0;4;0;1005;10;0;24;False;
10-11-2018 18:00:00;11;6;150;0;4;0;1005;10;0;22;False;
10-11-2018 19:00:00;11;6;151;0;4;0;1005;10;0;24;False;
10-11-2018 20:00:00;11;6;149;0;12;0;1005;10;0;40;False;
10-11-2018 21:00:00;11;6;146;0;12;0;1005;10;0;68;False;
10-11-2018 22:00:00;11;5;145;0;12;0;1005;10;0;70;False;
10-11-2018 23:00:00;11;5;143;0;12;0;1005;10;0;70;False;
11-11-2018 00:00:00;10;6;141;0;13;0;1004;10;0;71;False;
11-11-2018 01:00:00;10;6;146;0;12;0;1004;10;0;57;False;
11-11-2018 02:00:00;11;6;149;0;12;0;1004;10;0;35;False;
11-11-2018 03:00:00;11;6;148;0;12;0;1003;10;0;48;False;
11-11-2018 04:00:00;11;5;148;0;13;0;1003;10;0;80;False;
11-11-2018 05:00:00;11;5;147;0;13;0;1003;10;0;85;False;
11-11-2018 06:00:00;11;5;146;0;13;0;1004;10;0;85;False;
11-11-2018 07:00:00;11;5;145;0;12;0;1004;10;0;67;False;
11-11-2018 08:00:00;11;5;148;0;4;0;1004;11;0;24;False;
11-11-2018 09:00:00;11;5;151;0;12;0;1004;11;0;33;False;
11-11-2018 10:00:00;12;5;161;0;4;0;1004;11;0;24;False;
11-11-2018 11:00:00;12;5;161;0;12;0;1004;11;0;33;False;
11-11-2018 12:00:00;12;4;161;0;4;0;1004;11;0;7;False;
11-11-2018 13:00:00;12;4;159;0;4;0;1004;11;0;5;False;
11-11-2018 14:00:00;12;4;158;0;4;0;1005;10;0;16;False;
11-11-2018 15:00:00;11;5;158;0;12;0;1005;11;0;45;False;
11-11-2018 16:00:00;11;5;160;0;12;0;1005;10;0;43;False;
11-11-2018 17:00:00;11;5;162;0;12;0;1005;10;0;41;False;
11-11-2018 18:00:00;11;5;164;0;4;0;1005;10;0;13;False;
11-11-2018 19:00:00;11;5;167;0;4;0;1005;10;0;24;False;
11-11-2018 20:00:00;11;5;172;0;12;0;1005;10;0;37;False;
11-11-2018 21:00:00;10;6;177;0;4;0;1005;10;0;23;False;
11-11-2018 22:00:00;10;6;183;0;4;0;1005;10;0;10;False;
11-11-2018 23:00:00;10;5;193;0;4;0;1006;9;0;9;False;
12-11-2018 00:00:00;10;4;191;0;2;0;1007;9;0;0;False;
12-11-2018 01:00:00;10;5;195;0;2;0;1008;9;0;0;False;
12-11-2018 02:00:00;10;5;198;0;2;0;1008;9;0;0;False;
12-11-2018 03:00:00;10;5;200;0;2;0;1009;9;0;2;False;
12-11-2018 04:00:00;9;4;200;0;1;0;1010;9;0;5;False;
12-11-2018 05:00:00;9;4;198;0;1;0;1011;8;0;6;False;
12-11-2018 06:00:00;8;4;195;0;1;0;1011;8;0;8;False;
12-11-2018 07:00:00;8;4;188;0;2;0;1012;8;0;9;False;
12-11-2018 08:00:00;8;4;188;0,5;2;0;1013;8;0;9;False;
12-11-2018 09:00:00;9;4;183;0,5;2;0;1013;9;0;8;False;
12-11-2018 10:00:00;10;4;188;0;3;0;1013;9;0;8;False;
12-11-2018 11:00:00;10;4;184;0;4;0;1014;9;0;8;False;
12-11-2018 12:00:00;11;4;176;0;4;0;1013;10;0;0;False;
12-11-2018 13:00:00;11;4;167;0;4;0;1013;10;0;3;False;
12-11-2018 14:00:00;11;4;160;0;4;0;1013;10;0;4;False;
12-11-2018 15:00:00;10;3;154;0;12;0;1013;10;0;49;False;
12-11-2018 16:00:00;10;3;155;0;12;0;1013;9;0;68;False;
12-11-2018 17:00:00;10;3;158;0;12;0;1013;9;0;68;False;
12-11-2018 18:00:00;9;3;159;0;12;0;1013;9;0;66;False;
12-11-2018 19:00:00;9;2;167;0;12;0;1013;9;0;48;False;
12-11-2018 20:00:00;9;2;163;0;4;0;1012;9;0;24;False;
12-11-2018 21:00:00;9;2;172;0;4;0;1012;9;0;11;False;
12-11-2018 22:00:00;9;2;183;0;4;0;1012;9;0;18;False;
12-11-2018 23:00:00;9;2;199;0;4;0;1012;8;0;10;False;
13-11-2018 00:00:00;8;3;198;0;2;0;1013;8;0;0;False;
13-11-2018 01:00:00;8;3;198;0;2;0;1013;8;0;1;False;
13-11-2018 02:00:00;8;4;197;0;2;0;1013;8;0;0;False;
13-11-2018 03:00:00;8;4;194;0;2;0;1013;8;0;3;False;
13-11-2018 04:00:00;8;4;191;0;2;0;1013;8;0;13;False;
13-11-2018 05:00:00;8;4;189;0;12;0;1013;8;0;33;False;
13-11-2018 06:00:00;9;4;188;0;12;0;1013;9;0;45;False;
13-11-2018 07:00:00;9;4;183;0;12;0;1013;9;0;45;False;
13-11-2018 08:00:00;9;4;181;0;12;0;1013;9;0;43;False;
13-11-2018 09:00:00;10;5;184;0;4;0;1013;9;0;22;False;
13-11-2018 10:00:00;10;5;187;0;12;0;1013;9;0;56;False;
13-11-2018 11:00:00;10;5;194;0;12;0;1012;9;0;58;False;
13-11-2018 12:00:00;10;4;192;0;13;0;1013;8;0;65;False;
13-11-2018 13:00:00;10;4;196;0;12;0;1012;8;0;52;False;
13-11-2018 14:00:00;10;4;207;0;12;0;1012;9;0;35;False;
13-11-2018 15:00:00;10;4;217;0;12;0;1013;9;0;37;False;
13-11-2018 16:00:00;9;4;225;0;3;0;1013;8;0;24;False;
13-11-2018 17:00:00;9;4;231;0;3;0;1013;8;0;10;False;
13-11-2018 18:00:00;9;4;234;0;3;0;1014;8;0;8;False;
13-11-2018 19:00:00;9;4;237;0;2;0;1015;8;0;8;False;
13-11-2018 20:00:00;8;4;243;0;2;0;1015;8;0;9;False;
13-11-2018 21:00:00;8;4;247;0;2;0;1016;8;0;9;False;
13-11-2018 22:00:00;9;4;251;0;2;0;1017;8;0;9;False;
13-11-2018 23:00:00;8;4;255;0;2;0;1017;8;0;9;False;
14-11-2018 00:00:00;8;4;256;0;2;0;1018;8;0;0;False;
